relationship_id,component_id_a,component_name_a,component_id_b,component_name_b,relationship_group,relationship_class,relationship_subclass,mechanism,directionality,evidence_status,evidence_type,evidence_level,recommendation,confidence_level,requires_context
REL_79c4825ea166ab,COMP_D022F9B54612,potassium phosphate,COMP_617A5FCFE130,calcium citrate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_1937d01a99712e,COMP_CE4756376C75,glycerin,COMP_D7EB3863136A,sodium ascorbate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b0dc5a79d543a8,COMP_DF53BB0FF023,calcium phosphate,COMP_4ABFB4F7511E,ferrous gluconate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4fe5cde81ce325,COMP_CE4756376C75,glycerin,COMP_EF944BAE2602,magnesium hydroxide,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_069fcdd7549a79,COMP_F3C5987AA984,eicosapentaenoic acid,COMP_EFF1AE308675,chromic chloride,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_5589ce14a16bfe,COMP_F64AC3CDE665,Chlorzoxazone,COMP_927588D27E64,dexpanthenol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_35f9682ba0b4c6,COMP_F64AC3CDE665,Chlorzoxazone,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4394d25c67b52c,COMP_2A5E005F2DD6,Psyllium husk,COMP_D7EB3863136A,sodium ascorbate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_49bba83085ad9c,COMP_CE4756376C75,glycerin,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_bebcbb96f0573a,COMP_EF944BAE2602,magnesium hydroxide,COMP_4ABFB4F7511E,ferrous gluconate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_d818dc8d8bab3b,COMP_F64AC3CDE665,Chlorzoxazone,COMP_EF944BAE2602,magnesium hydroxide,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_00477df6a84fc2,COMP_EF944BAE2602,magnesium hydroxide,COMP_2A5E005F2DD6,Psyllium husk,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_bd5926dda8cb12,COMP_4ABFB4F7511E,ferrous gluconate,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b6459d2e1faa7a,COMP_CD701F471CDA,pancreatin,COMP_4ABFB4F7511E,ferrous gluconate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_3a5764df8e391b,COMP_0987F386BB65,Carnitine,COMP_EFF1AE308675,chromic chloride,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_fa9f7f83817811,COMP_DF53BB0FF023,calcium phosphate,COMP_927588D27E64,dexpanthenol,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4ed51d1d3e0716,COMP_927588D27E64,dexpanthenol,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_6ac1b0d3488fb0,COMP_D022F9B54612,potassium phosphate,COMP_2A5E005F2DD6,Psyllium husk,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_64cec6468e93ed,COMP_EF944BAE2602,magnesium hydroxide,COMP_927588D27E64,dexpanthenol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,concentracion_serica,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_623324d54dc80d,COMP_EF944BAE2602,magnesium hydroxide,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_31fd8d9f043f24,COMP_EF944BAE2602,magnesium hydroxide,COMP_D7EB3863136A,sodium ascorbate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_52cfe763fdd5aa,COMP_63F6F6FCAA5F,Doxylamine,COMP_CE4756376C75,glycerin,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_14f9ba741c4468,COMP_87830EC94B25,potassium bicarbonate,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_5d4e2c523e7ca2,COMP_F64AC3CDE665,Chlorzoxazone,COMP_6205613132FA,chondroitin sulfates,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_40afa09495e2a4,COMP_D022F9B54612,potassium phosphate,COMP_D7EB3863136A,sodium ascorbate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_02b832612106f1,COMP_DF53BB0FF023,calcium phosphate,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_9894812d4924fb,COMP_78F37B4F18A6,fish oils,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_be92bbe723937b,COMP_87830EC94B25,potassium bicarbonate,COMP_2AC11FDDB0D2,potassium hydroxide,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_611adcfe07fb7f,COMP_F64AC3CDE665,Chlorzoxazone,COMP_63F6F6FCAA5F,Doxylamine,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,depresion_snc,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b72494b77c98e8,COMP_EF944BAE2602,magnesium hydroxide,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,INEFICAZ,reduce_absorcion,absorcion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,separar_dosis_o_monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_409350b39282fd,COMP_F64AC3CDE665,Chlorzoxazone,COMP_F2F0C67E823A,N-Acetyl Tyrosine,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b82c8bae719f0b,COMP_083D6A6B4B99,Piroxicam,COMP_EFF1AE308675,chromic chloride,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_a3dce2e3af33eb,COMP_63F6F6FCAA5F,Doxylamine,COMP_2A5E005F2DD6,Psyllium husk,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_f9accfa373f9cc,COMP_6205613132FA,chondroitin sulfates,COMP_927588D27E64,dexpanthenol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_f9c29cb0b9178a,COMP_6205613132FA,chondroitin sulfates,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_07c3f075a511ff,COMP_78F37B4F18A6,fish oils,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_7462c9686c1c32,COMP_6205613132FA,chondroitin sulfates,COMP_EF944BAE2602,magnesium hydroxide,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_09abc41e53501b,COMP_F2F0C67E823A,N-Acetyl Tyrosine,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_88bc1291128f96,COMP_927588D27E64,dexpanthenol,COMP_F2F0C67E823A,N-Acetyl Tyrosine,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_7dfa4c29f4d883,COMP_63F6F6FCAA5F,Doxylamine,COMP_D7EB3863136A,sodium ascorbate,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b81419f6f507da,COMP_78F37B4F18A6,fish oils,COMP_2AC11FDDB0D2,potassium hydroxide,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_ffa6627b277f8e,COMP_EF944BAE2602,magnesium hydroxide,COMP_F2F0C67E823A,N-Acetyl Tyrosine,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_f0a0476411d295,COMP_63F6F6FCAA5F,Doxylamine,COMP_EF944BAE2602,magnesium hydroxide,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_d41a6b53de4095,COMP_63F6F6FCAA5F,Doxylamine,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_17879ac033315c,COMP_6205613132FA,chondroitin sulfates,COMP_F2F0C67E823A,N-Acetyl Tyrosine,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
